date,stock_name,target_price,invest_opinion,kap,title,href,summary
20201231,디티앤씨,없음,없음,한국기업데이터,고객이 요구하는 분야의 시험인증 솔루션을 ..,https://finance.naver.com/research/company_read.nhn?nid=55680&page=45,"고객이 요구하는 분야의 시험인증 솔루션을 제공하는 기업■ 고객 지향 시험인증 시스템 보유■ AI 도입을 통한 시험인증 혁신, 업무 효율 및 정확성 향상■ 채무상환 및 운영자금 조달을 위한 BW(신주인수권부사채) 발행 결정"
20201231,피델릭스,없음,없음,한국기업데이터,스마트폰용 메모리 반도체 선도 기업에서 IoT..,https://finance.naver.com/research/company_read.nhn?nid=55679&page=45,스마트폰용 메모리 반도체 선도 기업에서 IoT 메모리 솔루션 기업으로 변모 / 작성■ 다양한 다중칩 반도체(MCP) 개발로 안정적인 매출기반 확보
20201231,하이로닉,없음,없음,한국기업데이터,글로벌 미용 의료기기 전문기업으로 도약,https://finance.naver.com/research/company_read.nhn?nid=55678&page=45,"글로벌 미용 의료기기 전문기업으로 도약■ 하이로닉, 아름다움 찾아주는 ’해피메이커(Happy maker)‘"
20201231,와이지-원,없음,없음,나이스디앤비,"밀링, 선삭, 드릴링 등 절삭공구 제조 글로벌..",https://finance.naver.com/research/company_read.nhn?nid=55677&page=45,"밀링, 선삭, 드릴링 등 절삭공구 제조 글로벌기업■ 미국, 중국, 일본 등 18개국에 총 28개의 기업을 보유한 글로벌 기업■ 텅스텐, 코발트 재질의 난삭재 가공기술 확보■ 고성능 절삭공구 시장 및 해외 매출 확대를 통한 외형 성장"
20201231,신테카바이오,없음,없음,나이스디앤비,인공지능 기반 바이오 빅데이터 분석기술로 ..,https://finance.naver.com/research/company_read.nhn?nid=55676&page=45,인공지능 기반 바이오 빅데이터 분석기술로 사업 다각화■ 핵심기술은 인공지능을 이용한 바이오 빅데이터 분석기술■ 정밀의료를 위한 유전체 분석기술 확보■ 합성신약 파이프라인 STB-C017 전임상시험 결과발표
20201231,휴온스,없음,없음,나이스디앤비,"제약, 의료기기, 건강기능식품 사업을 영위하..",https://finance.naver.com/research/company_read.nhn?nid=55675&page=45,"제약, 의료기기, 건강기능식품 사업을 영위하는 토탈 헬스케어 기업■ 토탈 헬스케어 기업■ 전문의약품, 웰빙의약품 판매로 안정적 매출 시현 중■ CMO 사업 성장 및 오픈 이노베이션을 통한 차세대 성장 동력 확보로 사업 포트폴리오 다각화"
20201231,디자인,없음,없음,나이스디앤비,코끼리 보조배터리 등의 하드웨어 제품 중심..,https://finance.naver.com/research/company_read.nhn?nid=55674&page=45,"코끼리 보조배터리 등의 하드웨어 제품 중심에서 Lifeware 사업으로 다각화 중■ 안정성과 충전성능을 인정받은 보조배터리 판매를 통해 매출 시현■ 스마트폰 수요의 증가에 따른 보조배터리 시장의 지속 성장 전망■ BoT 솔루션, 보건용 마스크 제조 사업 등으로의 다각화 추진"
20201231,와이솔,없음,없음,나이스디앤비,반도체 설계 및 공정기술 기반의 RF 부품 및 ..,https://finance.naver.com/research/company_read.nhn?nid=55673&page=45,반도체 설계 및 공정기술 기반의 RF 부품 및 모듈 전문 제조 업체 ■ 자체 기술력 기반 스마트폰용 RF 부품 및 모듈 제조■ 스마트폰 출하량 및 5G 시장확대로 RF 부품 및 모듈 시장 성장 전망■ BAW 필터 및 피에조 모듈 사업 등 사업 다각화 진행
20201230,미래에셋맵스리츠,없음,없음,미래에셋증권,변화를 기대,https://finance.naver.com/research/company_read.nhn?nid=55672&page=45,"광교신도시 유통시설을 기초자산으로 하는 공모 리츠광교 센트럴푸르지오시티 상업시설(2.6만평) 기초자산GS리테일(임차인)과 15년 임대차 계약, GS리테일은 롯데쇼핑과 서브리스 계약우월한 입지와 재무구조가 안정적인 임차인과 장기 임차구조"
20201230,체리부로,없음,없음,미래에셋증권,닭고기 전문기업,https://finance.naver.com/research/company_read.nhn?nid=55671&page=45,"도계, 가공, 유통, 외식까지 전 사업 부분의 수직 계열화육계제품 생산 및 판매사업, 병아리 부화장, 농장, 사료공장, 도계장, 가공 공장 보유도축실적 기준 시장 점유율 8.2%(2020년 상반기 기준)로 4위 차지(하림 20%, 동우 9%)상품별 매출 비중은 육계 74.5%, 사료 15%, 병아리와 종란 등 기타제품 10%"
20201230,오파스넷,없음,없음,교보증권,화상회의 솔루션 및 5G 매출 본격화가 기대된..,https://finance.naver.com/research/company_read.nhn?nid=55670&page=45,"네트워크 솔루션 분야의 강자오파스넷은 네트워크 솔루션 전문 회사로 라우터 스위치, 무선랜 등 시스템 사업과 보안 영상회의, SDN 등 솔루션 사업 영위. 3Q20 누적 실적 매출 758억원, 영업이익 40억원 기록. 올해 매출 전망치는 1,134억원으로 공시. 동사는 매년 20% 이상의 매출 성장 시현하고 있으며, 올해부터 5G 솔루션 수요 증가 및 재택근무 확산으로 성장폭이 더욱 가팔라질 것으로 기대."
20201230,HSD엔진,"14,000",Buy,하나금융투자,선박엔진 제작 기업은 단 두 곳뿐이다,https://finance.naver.com/research/company_read.nhn?nid=55668&page=45,조선소의 수는 많지만 선박엔진 제작 기업은 두 곳뿐이다한국의 조선소들이 LNG와 LPG를 추진 연료로 사용하는 선박 계약량을 늘려가고 있다. 여러 조선소들이 계약한 신조선 주문량에 장착될 추진 엔진을 제작하는 기업은 HSD엔진과 비롯해 사실상 두 곳뿐인 것으로 볼 수 있다.
20201230,티씨케이,"150,000",Buy,하나금융투자,죄송하지만 품절 임박했습니다,https://finance.naver.com/research/company_read.nhn?nid=55667&page=46,"12/21 이후 15.3% 상승하며 목표주가 (12만 원) 돌파티씨케이는 반도체 공정 소재 중에서 고단화 3D-NAND Flash 식각 공정에 필요한 실리콘 카바이드 링 (Solid SiCring)을 공급한다. 주요 고객사는 미국의 식각 공정 장비 제조사이고, End user는 메모리 반도체 고객사이다. 하나금융 투자에서 최근 (12/21)에 티씨케이 자료를 발간한 이후 주가는 108,600원에서 125,300원까지 15.3% 상승하며 목표주가 (12만 원)를 경신했다. "
20201229,농심,"500,000",Buy,하나금융투자,실적 우려 주가 기반영,https://finance.naver.com/research/company_read.nhn?nid=55666&page=46,"4Q20 Pre: 12월 라면 판매가 좋다면?4분기 연결 매출액 및 영업이익을 각각 6,371억원(YoY+6.7%), 219억원(YoY +7.2%)으로 추정한다. 별도 매출액 및 영업이익은 각각 5,107억원(YoY +5.0%), 148억원(YoY+23.3%)으로 추정한다. 4분기 복지관련 금 평가손실이 반영됨과 동시에 3분기부터 주요 원자재 투입가가 상승(원맥 등)하고 있어 손익에 대한 기대가 낮아지고 있다."
20201229,이마트,"190,000",Buy,하나금융투자,"코로나 재확산, 오히려 기회",https://finance.naver.com/research/company_read.nhn?nid=55665&page=46,"4분기 영업이익 YoY 730억원 증가 전망4분기 연결 매출과 영업이익은 각각 전년 동기대비 32%, 730억원 증가(흑자전환)한 6조 3,550억원과 630억원 수준이 가능할 전망이다. 할인점 사업부문에서 기존점 성장률이 3%(10월 9.1%, 11월 0.5%, 12월 1.5% 추정)를 넘고, 전년도 기저효과로 100억원 이상 증익"
20201229,현대제철,"50,000",Buy,하나금융투자,공격적인 가격인상에 따른 수익성 개선 진행 ..,https://finance.naver.com/research/company_read.nhn?nid=55664&page=46,"4분기 판매량 회복과 공격적인 가격인상의 긍정적 효과2020년 4분기 현대제철의 별도 매출액과 영업이익은 각각 4.2조원(+1.4%, QoQ +11.2%)과 803억원(YoY 흑.전, QoQ+338.9%)을 기록할 것으로 예상된다.코로나19 확산에도 불구, 자동차용강판 중심의 판재류 판매 회복으로 현대제철의 철강제품 판매량이 502만톤(YoY -2.1%, QoQ +3.5%)을 기록할 것으로 예상된다."
20201229,DB하이텍,없음,없음,하나금융투자,대만 파운드리 UMC 시총 23.7조 원,https://finance.naver.com/research/company_read.nhn?nid=55663&page=46,"3Q20 실적 리뷰 자료 발간 이후 주가 33.9% 상승DB하이텍은 웨이퍼 수탁 생산 및 판매를 담당하는 Foundry사업과 디스플레이 구동 및 Sensor IC 등 자사 제품을 설계,판매하는 Brand 사업을 운영한다. 11월 16일에 하나금융투자에서 DB하이텍의 3Q20 실적을 리뷰한 자료를 발간한 이후 주가는 34,550원에서 46,250원까지 33.9% 상승했다. 주가 상승 이유는 신규 증설에 대한 기대감, 파운드리 공급 부족 뉴스 지속 때문이다."
20201228,푸드나무,없음,없음,미래에셋증권,건강 플랫폼 기업,https://finance.naver.com/research/company_read.nhn?nid=55662&page=46,"IT 플랫폼을 기반으로 성장 중인 푸드테크 기업플랫폼을 통한 고객 니즈 파악 이후 건강식품 판매, OEM 방식을 통해 제품 생산닭가슴살 쇼핑-랭킹닭컴, 다이어트 쿠에이션-피키 다이어트, 피트니스 전문몰 운영‘맛있닭’, ‘신선애’, ‘러브잇’등 닭가슴살과 건강식품 관련 브랜드 보유"
20201228,박셀바이오,없음,없음,하나금융투자,항암 면역치료제의 새로운 기대주,https://finance.naver.com/research/company_read.nhn?nid=55661&page=46,"항암 면역세포치료제 전문기업박셀바이오는 2010년 2월에 설립된 항암 면역세포치료제 개발 기업이다. 선천면역(Innate Immunity)에 해당하는 NK세포, 항원제시 역할을 하는 수지상세포(DC), 적응면역(Adaptive Immunity)에 해당하는 T 세포에 이르기까지 항암 면역세포 관련한 모든 영역을 커버하고 있다"
20201228,현대백화점,"90,000",Buy,하나금융투자,단기와 중장기 전망 사이 줄다리기 ,https://finance.naver.com/research/company_read.nhn?nid=55660&page=46,"4분기 영업이익 40% 감소 전망4분기 연결 (총)매출과 영업이익은 각각 전년 동기대비 12%증가, 40% 감소한 2조 400억원과 640억원 수준에 그칠 전망이다. 백화점 부문 매출이 YoY 4% 감소하면서 실적 부진의 주요인으로 작용할 전망이다."
20201228,LG전자,"153,000",Buy,하나금융투자,VS부문 사업가치 제고로 목표주가 일차 상향 ,https://finance.naver.com/research/company_read.nhn?nid=55659&page=46,"엘지마그나 이파워트레인 설립LG전자는 캐나다 전장 업체 Magna와 전기차 부품 관련 합작회사 엘지마그마 이파워트레인을 설립했다. LG전자의 VS 사업부에서 모터/인버터를 필두로 한 전기차 관련 파워트레인 부문을 분할시킨 후에 Magna가 5,016억원을 현금으로 인수하는 방식이다."
20201228,스튜디오드래곤,"108,000",Buy,DB금융투자,음 쏘 스윗,https://finance.naver.com/research/company_read.nhn?nid=55658&page=46,"음 쏘 스윗4Q20 매출액 1,377억원(+41.3%yoy), 영업이익 119억원(흑전yoy) 전망 -넷플릭스 오리지널 스위트홈 오픈, 글로벌 순위 4위로 흥행 ; 실적에 미치는 영향 없으나, 장기적으로 시즌 확대 등 콘텐츠 경쟁력에 있어 긍정적 "
20201228,기아차,"75,000",Buy,이베스트증권,"불확실성 소멸 중, 강한 상승흐름 전개 직전..",https://finance.naver.com/research/company_read.nhn?nid=55657&page=46,"최근 횡보구간을 야기한 불확실성은 제거 중기아차 최근 1개월간 파업 및 유럽판매 둔화 우려등 불확실성으로 인한 주가 조정국면이 지속되어 왔으나, 지난주 노사가 임단협에서 잠정합의에 도달하며 향후 불확실성은 소멸되었다고 판단된다. 29일 최종 조합원 찬반투표가 예정되어 있지만 잔업 30분 복원 등 임단협에서 제시된 내용을 감안시 가결로 이어질 가능성이 높아 보인다."
20201228,효성중공업,"73,000",매수,IBK투자증권,그린뉴딜 사업구조로 최적화 변신 중,https://finance.naver.com/research/company_read.nhn?nid=55656&page=46,"2021년 실적은 발주 재개 및 기저효과로 개선 전망 효성중공업의 2021년 실적은 올해와 마찬가지로 저가수주 지양하며 수익성 위주 경영을 고수할 것으로 보인다. 외형은 3.2조원(+7.0% yoy)으로 미드싱글 이상의 성장은 가능할 것으로 기대된다. 이는 중공업부문에서 코로나로 지연되었던 발주 재개, 한전의 전기료 가격연동제 도입에 따른 수익구조 개선시 노후설비에 대한 발주 개선이 기대되며, 건설부문은 수주잔고가 크게 줄지 않는 가운데 공급정책 기대감으로 건설경기 회복 기대감이 있기 때문이다."
20201224,영신금속,없음,없음,한국기업데이터,금속산업의 글로벌 리더로 도약하는 기업,https://finance.naver.com/research/company_read.nhn?nid=55655&page=46,금속산업의 글로벌 리더로 도약하는 기업■ 자동차용 파스너 전문기업■ 제품 경쟁력과 제조혁신으로 글로벌 경쟁력 확보■ 개발능력을 바탕으로 시장환경 변화에 대응
20201224,나노엔텍,없음,없음,한국기업데이터,랩온어칩 기술 기반의 현장진단(POCT) 기업,https://finance.naver.com/research/company_read.nhn?nid=55654&page=46,랩온어칩 기술 기반의 현장진단(POCT) 기업■ 국내 유일의 랩온어칩 기반 차세대 현장진단 의료기기 전문 업체
20201224,프리엠스,없음,없음,한국기업데이터,건설기계 중장비용 전장품 Total 솔루션 기업..,https://finance.naver.com/research/company_read.nhn?nid=55653&page=46,건설기계 중장비용 전장품 Total 솔루션 기업 ■ 중장비 관련 전장품 개발 및 솔루션 등 특화된 기술력 보유
20201224,파세코,없음,없음,한국기업데이터,기술을 넘어 삶의 질을 높이는 기업,https://finance.naver.com/research/company_read.nhn?nid=55652&page=46,기술을 넘어 삶의 질을 높이는 기업■ 사업 다각화로 종합가전 전문기업으로 탈바꿈 중■ 코로나19 장기화로 인해 동사 캠핑 난로 수요 증가■ 대용량 UV LED 살균 식기 건조기 출시
20201224,흥국,없음,없음,한국기업데이터,단조 기술과 건설기계 부품의 차별화로 뿌리..,https://finance.naver.com/research/company_read.nhn?nid=55651&page=46,단조 기술과 건설기계 부품의 차별화로 뿌리산업의 히든 챔피언■ 주력 사업은 건설기계 부품 제조■ 기업부설연구소를 통한 R&D 강화■ 건설경기 부진과 건설기계산업의 향후 전망
20201224,코콤,없음,없음,한국기업데이터,안전하고 편리한 세상을 열어가는 스마트 홈 ..,https://finance.naver.com/research/company_read.nhn?nid=55650&page=46,안전하고 편리한 세상을 열어가는 스마트 홈 전문기업■ 국내 스마트 홈 산업의 대표주자■ 홈 오토메이션/홈 네트워크 기술력■ 첨단 기능과 디자인으로 무장한 신제품의 지속개발 및 SI 사업 확대
20201224,오리엔탈정공,없음,없음,한국기업데이터,40년 업력의 선박용 조선기자재 전문기업,https://finance.naver.com/research/company_read.nhn?nid=55649&page=46,40년 업력의 선박용 조선기자재 전문기업■ 창립 40주년의 선박용 조선기자재 전문기업■ 대용량 및 고사양 선박용 크레인에 대한 지속적인 연구개발■ 국내 조선소 수주 증가에 따른 매출 실적 개선세 기대
20201224,KH바텍,없음,없음,나이스디앤비,다이캐스팅 기술력을 보유한 폴더블 스마트폰..,https://finance.naver.com/research/company_read.nhn?nid=55648&page=46,"다이캐스팅 기술력을 보유한 폴더블 스마트폰 힌지(Hinge) 부품 단독 공급 기업■ 폴더블 스마트폰 핵심 부품인 힌지(Hinge) 부품 단독 공급 기업■ 주조 방식의 금속 가공 기술인 다이캐스팅의 신공법 기술력 보유■ 폴더블, 5G 스마트폰 시장 성장으로 동사의 매출 확대 전망"
20201224,넵튠,없음,없음,나이스디앤비,"다양한 게임 라인업을 보유한 모바일 게임사,..",https://finance.naver.com/research/company_read.nhn?nid=55647&page=46,"다양한 게임 라인업을 보유한 모바일 게임사, e스포츠 등으로의 신규 사업 확장 진행 중■ 자체 역량 및 M&A를 통한 다양한 장르의 게임 라인업 확보■ 저평가된 게임사와 e스포츠 등 게임 관련 사업에 대한 지분투자 진행■ PC 플랫폼 등으로의 신규 게임 개발 및 출시 예정"
20201224,인선이엔티,없음,없음,나이스디앤비,"국내 1위 건설폐기물 처리업체, 종합환경업체..",https://finance.naver.com/research/company_read.nhn?nid=55646&page=46,"국내 1위 건설폐기물 처리업체, 종합환경업체로 변화 중■ 건설폐기물 처리업계 최초 코스닥 상장 기업■ 국내 1위 건설폐기물 처리업체, 환경신기술 보유■ 기업 인수에 따른 기존 사업 강화 및 소각사업 재진출"
20201224,에이치시티,없음,없음,NICE평가정보,국내 유일 시험인증/교정 전문기업,https://finance.naver.com/research/company_read.nhn?nid=55645&page=46,국내 유일 시험인증/교정 전문기업■ 시험인증·교정산업 선도기업■ 글로벌 시험인증/교정 전문기업으로 도약■ 전파 인증기기 교정사업 강화
20201224,케이피에스,없음,없음,NICE평가정보,OLED 장비 개발 및 정밀장비 전문기업,https://finance.naver.com/research/company_read.nhn?nid=55644&page=46,OLED 장비 개발 및 정밀장비 전문기업■ 초정밀제어가 가능한 OLED 핵심 장비 공급기업■ 중국의 OLED 설비 투자 확대에 따른 수혜 기대■ 바이오 사업 진출에 따른 신성장 동력 확보
20201224,LG전자,"150,000",Buy,교보증권,주가의 상방이 열렸다,https://finance.naver.com/research/company_read.nhn?nid=55643&page=46,"전기차 부품 합작회사 ‘엘지마그나 이파워트레인 설립’LG전자는 모터·PE(Power Electronics), 배터리 히터 등 전기차/배터리 부품 관련 사업을 물적분할하며 신설회사의 지분 중 49%(5,016억원)를 캐나다 Magna International Inc사의 계열회사인 오스트리아 Magna Metalforming GmbH사에 처분하는 공시를 발표."
20201223,미투젠,없음,없음,미래에셋증권,"온라인 카지노, 게임주도 배당투자",https://finance.naver.com/research/company_read.nhn?nid=55642&page=46,"대주주가 미투온인 홍콩 기업2016년 설립된 소셜카지노 게임 기업, 2020년 8월에 코스닥 상장대주주가 미투온(지분율 43%)인 홍콩 기업(마케팅은 홍콩에서 R&D는 중국)2012년 소셜카지노(매출비중 44%), 2015년 솔리테르(매출비중 29%), 2018년 트라이픽스(매출비중 27%)로 라인업 확대 성공"
20201223,피엔케이피부임상연구센타,없음,없음,미래에셋증권,코로나19에도 높은 성장성과 수익성 유지,https://finance.naver.com/research/company_read.nhn?nid=55641&page=46,"국내 화장품 인체적용시험 시장 점유율 1위화장품 CRO(임상시험수탁) 및 비임상 CRO, 인체적용시험, 제품 컨설팅 서비스 제공전문 노하우와 기술력을 기반으로 19년 매출액의 40.9%가 대형 화장품 업체로 공급3Q20 누적 매출액 113억원(YoY +30.8%), 영업이익 62억원(+YoY 45.1%) 기록최근 3년 매출액 CAGR 24.4%, 영업이익 CAGR 16.6%로 고성장 중"
20201223,한국전력,"32,000",매수,미래에셋증권,리레이팅으로 가는 길,https://finance.naver.com/research/company_read.nhn?nid=55640&page=46,장기적으로 적정 투자보수율 달성 가능연료비 연동제: 변동폭 제한(±5원/kWh)으로 인해 반영 못할 경우 추후 반영기후환경요금: 변동폭 제한이 없어 변동분 만큼 요금에 전가장기적으로 적정 투자보수율(현재 4.38%)을 달성할 수 있을 것으로 기대
20201223,서울반도체,"23,000",Buy,키움증권,잠시 숨 고르고 미니 LED를 향해,https://finance.naver.com/research/company_read.nhn?nid=55639&page=46,"4분기는 원화 강세 및 일시적 제품 Mix 약화 불가피4분기는 급속한 원화 강세 및 일시적인 제품 Mix 약화 영향이 불가피해 실적에 대한 눈높이를 낮춰야 할 것이다. 영업이익 추정치를 202억원에서 138억원(QoQ -46%, YoY -1%)으로 하향한다. 매출액은 큰 차질이 없을 텐데, 계절적으로 TV용 고부가 매출이 감소하는 대신, 저부가 일반조명 매출이 확대 될 예정이다"
20201223,대우조선해양,"40,000",Buy,하나금융투자,메이저 선주 Hapag-Lloyd가 움직인다,https://finance.naver.com/research/company_read.nhn?nid=55638&page=46,"23,000TEU급 LNG추진선 발주 준비하는 Hapag-Lloyd독일 컨테이너선주사는 얼마전 6+6 규모의 23,000TEU급 LNG추진 컨테이너선 발주를 준비하고 있다고 언론에 발표된바 있다. 이 선박에는 대우조선해양-포스코가 개발한 고망간 강 LNG연료탱크가 탑재가 되는 것으로도 언론에서 알려진바있다. 상위 15위 내의 15,000TEU급 이상 컨테이너 선주사 중 수주잔량이 한 척도 없으면서 한국에 발주하는 유럽계 선주사는 Maersk Line과 Hapag-Lloyd만이 남아있다"
20201223,미래에셋생명,"5,700",Buy,하나금융투자,새로운 Two-Track 전략도 긍정적으로 판단,https://finance.naver.com/research/company_read.nhn?nid=55637&page=47,"4분기 실적 둔화에도 연간 순이익 개선 가능할 전망미래에셋생명보험의 4분기 순이익은 전년 대비 크게 둔화(-56.2%)될 것으로 추정된다. 이는 주로 COVID-19 확산 지속에 따른 대체투자 자산의 손상 인식 가능성이 높은 데 기인하며, 연간 운용자산이익률은 3.0%를 기록할 것으로 전망 한다."
20201223,SK머티리얼즈,"400,000",Buy,하나금융투자,배터리 음극재 사업의 첫걸음,https://finance.naver.com/research/company_read.nhn?nid=55636&page=47,"OLED 사업 진출 공시 이후 배터리 소재 관련 기업 투자SK머티리얼즈는 반도체와 디스플레이용 공정 소재를 공급하며 주력 제품은 특수가스, 산업가스, 프리커서 (전구체)이다. 11/24, Blue OLED 소재 사업 진출을 위해 에스케이 제이엔씨 244억 원을 투자하기로 결정한 이후, 2차전지 소재사업에 대해 첫발을 내디뎠다"
20201223,하나투어,"52,500",Hold,이베스트증권,치료가 시급하다,https://finance.naver.com/research/company_read.nhn?nid=55635&page=47,"4Q20 적 자폭 확대 지속 , 회복 여부 불투명동사 3분기 기준 전체 출국자수는 70만 3천명으로 젼년동기대비 -86.5% 급감, 투어 관광객은 전녀동기대비 -91.2% 감소한 상황이다. COVID 19로 인한 불가항력적인 상황이나, 출국자수 회복이 이루어지지 않는 한 동사의 송출객수 급감은 지속될 것으로 예상."
20201223,모두투어,"19,100",Hold,이베스트증권,COVID 19 백신 말고 '치료제',https://finance.naver.com/research/company_read.nhn?nid=55634&page=47,"전체 송출객수 -96 %(YoY ), 4 분기 적자 지속 불가피COVID 19가 종식, 해외 송출객 회복이 불투명한 상황에서 실적을 논의하는 것은 무의미한 상황이나, 펀더멘털과 무관하게 백신개발 및 COVID 19 완화 소식이 불거질 때마다, 동사를 포함한 여행사 주가상승률은 탄력적인 모습을 보이고 있다"
20201223,프로스테믹스,없음,없음,IBK투자증권,엑소좀을 활용한 신약 개발,https://finance.naver.com/research/company_read.nhn?nid=55633&page=47,엑소좀을 활용한 신약 개발엑소좀(Exosome)은 세포에서 유래한 30~100나노미터(nm) 크기의 소포체로 진핵세포를 배양한 배양액에서 관찰할 수 있음. 엑소좀은 세포간 신호를 전달하는 역할을 하는 것으로 알려졌으며 RNA와 같은 유전정보를 포함하고 있어 치료제로 활용하려는 연구가 활발하게 진행중.
20201223,한솔홀딩스,"5,600",매수,IBK투자증권,심도 있는 변화가 가치 상승으로 연결,https://finance.naver.com/research/company_read.nhn?nid=55632&page=47,"계열사 변화 한솔홀딩스는 지주로 전환한 이후 지배구조에 적지 않은 변화가 있었다. 연결 종속기업이 변화 대상으로 아트원제지, 한솔신텍, 한솔개발에 이어 한솔이엠이도 금년에 종속기업에서 제외되었다. 아트원제지와 한솔이엠이는 한솔제지로 편입됐고, 한솔신텍과 한솔개발은 매각하였다."
20201222,한국전력,"38,000",Buy,키움증권,정상화를 위한 중요한 첫걸음,https://finance.naver.com/research/company_read.nhn?nid=55631&page=47,"연료비 연동제 실시로 구조적 이익체력의 첫 단추 확보정부는 내년 1월부터 매 분기마다 연료비 변동분을 전기요금에 반영하는 원가연계형 전기요금 체제 도입을 확정했다. 직전 1년간(전년 12월~올해 11월) 평균 연료비(기준 연료비)와 직전 3개월(1분기의 경우 9월~11월)간 평균 연료비(실적 연료비)를 비교해 석탄, LNG 등 연료비의 변동요인이 3개월마다 전기요금에 반영된다"
20201222,CJ제일제당,"620,000",Buy,하나금융투자,시장 기대 상회 전망,https://finance.naver.com/research/company_read.nhn?nid=55630&page=47,"4Q20 Pre: 호실적 예상4분기 연결 매출액 및 영업이익을 각각 6조 3,535억원(YoY+6.6%), 3,503억원(YoY +29.8%)으로 추정한다. 물류 제외매출액 및 영업이익은 각각 3조 5,625억원(YoY +7.2%),2,413억원(YoY +40.2%)으로 예상한다."
20201222,LG전자,"120,000",Buy,DB금융투자,송구영신,https://finance.naver.com/research/company_read.nhn?nid=55629&page=47,"송구영신- 유종의 미: 4Q20 영업이익(LG이노텍을 제외한 수치)은 3,579억원으로 전년 동기 대비 흑자전환하며 당초 예상보다 더 나을 전망- 영신(迎新): 1분기는 가전의 성수기인데다 신가전의 성과가 계속 커지는 중. 21년 순수 LG전자 영업 이익은 3조원이 넘을 전망- 가격 부담없고, 펀더멘탈 살아있고: 목표주가 120,000원으로 소폭 상향 조정"
20201222,한화솔루션,"64,000",Buy,DB금융투자,미래를 위한 투자,https://finance.naver.com/research/company_read.nhn?nid=55628&page=47,미래를 위한 투자- 태양광/수소 투자를 위한 약 1.2조원 유상증자 발표- 21년 이후 폭발적으로 증가할 태양광 downstream 매출 규모에 주목- 선제적인 투자→미래 성장 기대감을 높일 때
20201222,코메론,없음,없음,이베스트증권,"Valuation 절대 저평가, 줄자 성장하고 있다",https://finance.naver.com/research/company_read.nhn?nid=55627&page=47,"줄자 성장하고 있다동사의 줄자사업(매출비중 80.3%)은 3Q20누적 396억원(+4.1% yoy)이며, 이에 따른 3Q20누적 별도기준 영업이익 112억원(+23.1% yoy)은 고성장을 보이고 있다. 다만, 올해의 경우 자동차부품 사업에서 둔화를 보이고 있어 시장에서 관심이 없지만, 핵심 사업인 줄자에서는 글로벌 온라인 가구 판매 증가 & 인테리어 관심 확대 따른 수혜로 성장성이 높아지고 있다는 점이 더 중요하다."
20201222,한화솔루션,"64,000",Buy,이베스트증권,앞으로 보여줄 그림이 기대된다,https://finance.naver.com/research/company_read.nhn?nid=55626&page=47,"태양광 수소 중심 투자 위한 1.2 조원 유상증자 발표동사는 21일, 1.2조원 규모의 유상증자 결의에 대해 공시했다. 신주 배정 기준일은 2021년 1월 19일, 주주 청약일은 2월 24일~25일이다. 동사는 유상증자 자금 중 1조원은 태양광 산업에, 2,000억원은 수소 산업에 투자할 계획이다."
20201221,BGF리테일,"170,000",Buy,하나금융투자,2021년 신규 점포 증가 효과 주목 필요,https://finance.naver.com/research/company_read.nhn?nid=55625&page=47,"4분기 영업이익 YoY 3% 감소 전망4분기 연결 매출과 영업이익은 각각 전년 동기대비 6% 증가, 3% 감소한 1조 5,875억원과 433억원 수준에 그칠 전망이다. 동일점 성장률이 YoY -3%로 떨어지지만, 점포수가 YoY 9%(1,180개) 증가하면서 외형 성장을 견인할 전망이다. 코로나19 재확산에 따른 전반적인 소비 위축과 특수입지 매출 부진으로 동일점 성장률은 좋지 않다."
20201221,티씨케이,"120,000",Buy,하나금융투자,"고객사와 돈독했던 관계, 재강화",https://finance.naver.com/research/company_read.nhn?nid=55624&page=47,"11월 18일 이후 티씨케이 주가, +7.4%로 제한적 상승티씨케이는 반도체 공정소재 중에서 고단화 3D-NAND Flash 식각 공정에 필요한 실리콘 카바이드 링 (Solid SiCring)을 공급한다. 주요 고객사는 미국의 식각 공정 장비 제조사이고, End user는 국내외 메모리 반도체 고객사이다. 하나금융투자에서 가장 최근 (11/18)에 티씨케이 자료를 발간한 이후 티씨케이 주가는 101,100원에서 108,600원까지 +7.4% 상승했다."
20201221,한화생명,"1,600",Hold,DB금융투자,한화생명 판매자회사 분리에 대한 코멘트 ,https://finance.naver.com/research/company_read.nhn?nid=55623&page=47,4/1 기일로 회사 분할- FP조직 및 관련 인원 판매자회사로 분리 (100% 자회사 연결실체 변경 없음) - 신설 자회사 GA업계 선두 규모 - 설립 이후 한화생명 상품 위주 판매 + 손보 상품 판매 예상긍정적으로 판단 가능- 역마진 부채에 가려 있던 보험모집조직의 가치 재평가 가능- 향후 전략채널사업부 등도 추가 분리하는 시나리오도 검토 가능할 것
20201218,메디톡스,"400,000",Buy,하나금융투자,ITC 최종판정에서 승소 확실하게 챙긴 명분,https://finance.naver.com/research/company_read.nhn?nid=55622&page=47,"ITC 최종판정에서 승소미국 시간 기준 12월 16일 미 ITC(국제무역위원회)는 대웅제약의 보툴리눔 톡신 제제 나보타(미국 상품명 주보)가 관세법 337조를 위반했다고 판결, 21개월 간 미국 내 수입금지 명령을 내렸다. ITC의 이번 판결은 대웅제약이 메디톡스의 보툴리눔 균주와 제조공정을 도용해 나보타를 개발했다고 최종 결론을 내린 것이다."
